epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,eval_all_rmse,eval_best_rmse,eval_best_epoch,eval_best_source,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
0,240,latent no-align,0.001,168,0.12174122270551466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.823351983794645e-07,0.0,0.05,36.29204749619031,,36.29204749619031,36.29204749619031,35.840066063828196,35.840066063828196,0,raw,1,raw,0,11.283155430108309,11.283171016722918
1,240,latent no-align,0.001,168,0.06008286627807787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.345495362682284e-06,0.0,0.1,43.267565744211694,,43.267565744211694,36.29204749619031,,35.840066063828196,0,raw,0,raw,1,7.348257750272751,18.632843624800444
2,240,latent no-align,0.001,168,0.046387312978151296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1307896188771424e-05,0.0,0.15,34.70369339208783,,34.70369339208783,34.70369339208783,32.88108579610494,32.88108579610494,2,raw,1,raw,0,11.675789836794138,30.309902772307396
3,240,latent no-align,0.001,168,0.03543573206601044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.563997779742619e-05,0.0,0.2,60.19504885871319,,60.19504885871319,34.70369339208783,,32.88108579610494,2,raw,0,raw,1,8.851136490702629,39.162311375141144
4,240,latent no-align,0.001,168,0.029980370852475364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712935208854019e-05,0.0,0.25,67.4699086570154,,67.4699086570154,34.70369339208783,65.1104925607401,32.88108579610494,2,raw,0,raw,2,9.497365720570087,48.66086311638355
5,240,latent no-align,0.001,168,0.027451303587960347,0.0,0.0,0.0,0.000652661967337952,0.4336203753593422,0.07878734907578855,0.28690083892572493,1.710515156598073e-05,0.025,0.3,59.205920793192966,,59.205920793192966,34.70369339208783,,32.88108579610494,2,raw,0,raw,3,13.937678225338459,62.60006430745125
6,240,latent no-align,0.001,168,0.025692548691516832,0.0,0.0,0.0,0.0006782877937352861,0.22717734789919286,0.07401202614640906,0.249002629447551,1.839253790032152e-05,0.05,0.35,59.59943577145497,,59.59943577145497,34.70369339208783,,32.88108579610494,2,raw,0,raw,4,12.821225482970476,75.42273443937302
7,240,latent no-align,0.001,168,0.025862051551008507,0.0,0.0,0.0,0.0009429827031064113,0.2070535346865654,0.0698434477228494,0.22644516160445555,1.8925860623702257e-05,0.075,0.4,60.142887486419994,,60.142887486419994,34.70369339208783,,32.88108579610494,2,raw,0,raw,5,11.689906369894743,87.11410262063146
8,240,latent no-align,0.001,168,0.025545087299265322,0.0,0.0,0.0,0.0011921247877624062,0.19556321673804805,0.06833557141501279,0.2226182815751859,2.114029047377352e-05,0.1,0.45,60.96505022163864,,60.96505022163864,34.70369339208783,,32.88108579610494,2,raw,0,raw,6,11.83971057832241,98.95500638335943
9,240,latent no-align,0.001,168,0.02529170983914463,0.0,0.0,0.0,0.0014297620017757816,0.18759616437767232,0.06579479960990804,0.19596784109515802,2.21717395149989e-05,0.125,0.5,60.43997885817,,60.43997885817,34.70369339208783,57.85655140780338,32.88108579610494,2,raw,0,raw,7,14.945175182074308,113.90149004384875
10,240,latent no-align,0.001,168,0.024509728753140995,0.0,0.0,0.0,0.0016303043403673829,0.17797911628371194,0.066717059041063,0.13170295528003148,2.5143612620446393e-05,0.15,0.55,62.603375409291495,,62.603375409291495,34.70369339208783,,32.88108579610494,2,raw,0,raw,8,11.274357479065657,125.17709022387862
11,240,latent no-align,0.001,168,0.023586361513783533,0.0,0.0,0.0,0.001806991313406754,0.16759861074388027,0.06881987259146713,0.09686767828783818,2.6650097165007276e-05,0.175,0.6,69.10429071402952,,69.10429071402952,34.70369339208783,,32.88108579610494,2,raw,0,raw,9,11.696217074990273,136.87456953525543
12,240,latent no-align,0.001,168,0.023769089857870268,0.0,0.0,0.0,0.0019525715102818573,0.15509642900100776,0.07157586523819537,0.0820355276089339,2.6964507166364154e-05,0.2,0.65,67.07929287216484,,67.07929287216484,34.70369339208783,,32.88108579610494,2,raw,0,raw,10,10.967773605138063,147.8435444533825
13,240,latent no-align,0.001,168,0.02376442191390587,0.0,0.0,0.0,0.0020318795730071585,0.13971947160150325,0.0776866568429839,0.07831174560955592,2.7182213129673894e-05,0.225,0.7,66.00783334480178,,66.00783334480178,34.70369339208783,,32.88108579610494,2,raw,0,raw,11,12.00508926063776,159.85003960877657
14,240,latent no-align,0.001,168,0.02348655047050367,0.0,0.0,0.0,0.0020922385045282895,0.1277058088619794,0.08215803555434659,0.07310347188086737,2.732211659609415e-05,0.25,0.75,69.51718042636836,,69.51718042636836,34.70369339208783,67.22183948139462,32.88108579610494,2,raw,0,raw,12,14.56895573809743,174.42047073319554
15,240,latent no-align,0.001,168,0.023706769709297942,0.0,0.0,0.0,0.0021541399044162106,0.11967628098846901,0.0855500805856926,0.06519276047835038,2.8546105806439992e-05,0.275,0.8,69.25940949022925,,69.25940949022925,34.70369339208783,,32.88108579610494,2,raw,0,raw,13,10.684025820344687,185.10595769807696
16,240,latent no-align,0.001,168,0.02341930394149607,0.0,0.0,0.0,0.0021852842196711294,0.1117080437196862,0.08904079130540292,0.05872909529578118,2.9308931592216442e-05,0.3,0.85,69.84713840975537,,69.84713840975537,34.70369339208783,,32.88108579610494,2,raw,0,raw,14,11.781768750399351,196.8891272880137
17,240,latent no-align,0.001,168,0.0226996171654069,0.0,0.0,0.0,0.002210557911201336,0.10498445928983745,0.08894583440962292,0.05132209132647231,2.9948573932242218e-05,0.325,0.9,71.52993785849729,,71.52993785849729,34.70369339208783,,32.88108579610494,2,raw,0,raw,15,11.739836100488901,208.63016710430384
18,240,latent no-align,0.001,168,0.022792927632551818,0.0,0.0,0.0,0.002302247644235779,0.10299598913462389,0.08632298802868241,0.04614277782716921,3.0899545349495295e-05,0.35,0.95,69.74666055896947,,69.74666055896947,34.70369339208783,,32.88108579610494,2,raw,0,raw,16,11.863470818847418,220.49501459673047
19,240,latent no-align,0.001,168,0.02266003281831564,0.0,0.0,0.0,0.002387043085902752,0.10010688547931966,0.0853412417872321,0.04100298726310333,3.116478513307118e-05,0.375,1.0,70.4269364639846,,70.4269364639846,34.70369339208783,68.30487551128039,32.88108579610494,2,raw,0,raw,17,14.796228796243668,235.2924406453967
20,240,latent no-align,0.001,168,0.023051120518218903,0.0,0.0,0.0,0.002472027774534321,0.09756667331038486,0.08412198970715205,0.03511228149623743,3.173073302302024e-05,0.4,1.0,67.3239791354576,,67.3239791354576,34.70369339208783,,32.88108579610494,2,raw,0,raw,18,10.987531766295433,246.28128053992987
21,240,latent no-align,0.001,168,0.02242764605519672,0.0,0.0,0.0,0.002560717832585353,0.09443894782591433,0.08176583845523142,0.03214538356821452,3.066748833935846e-05,0.425,1.0,71.26426659630388,,71.26426659630388,34.70369339208783,,32.88108579610494,2,raw,0,raw,19,11.736638184636831,258.01929638162255
22,240,latent no-align,0.001,168,0.021967545844658855,0.0,0.0,0.0,0.0026407421682961285,0.09149888845249302,0.08053210461955695,0.030205835200225312,3.0643694572063396e-05,0.45,1.0,70.71045224234445,,70.71045224234445,34.70369339208783,,32.88108579610494,2,raw,0,raw,20,11.546849049627781,269.567538164556
23,240,latent no-align,0.001,168,0.022079662042891697,0.0,0.0,0.0,0.0027448036943540153,0.09035007979366041,0.07981261189672209,0.028604061642129506,2.990865323226899e-05,0.475,1.0,67.76240350237057,,67.76240350237057,34.70369339208783,,32.88108579610494,2,raw,0,raw,21,11.974517557770014,281.54325250163674
24,240,latent no-align,0.001,168,0.021683358975375693,0.0,0.0,0.0,0.0028074053351745186,0.08718617854728586,0.0774242136450041,0.02699385595596617,2.8139978851305342e-05,0.5,1.0,64.67168273246531,,64.67168273246531,34.70369339208783,62.61391900388162,32.88108579610494,2,raw,0,raw,22,14.537584703415632,296.0820876471698
25,240,latent no-align,0.001,168,0.021902747757156334,0.0,0.0,0.0,0.002890762762122211,0.08593600961778845,0.07559783938562586,0.02607729376870252,2.8039168206478714e-05,0.525,1.0,67.77332450940426,,67.77332450940426,34.70369339208783,,32.88108579610494,2,raw,0,raw,23,11.911519411951303,307.99484596401453
26,240,latent no-align,0.001,168,0.02170757227577269,0.0,0.0,0.0,0.002904213014213989,0.08242035422119356,0.07440088560716027,0.025152323179922643,2.706254714385501e-05,0.55,1.0,68.57984000585536,,68.57984000585536,34.70369339208783,,32.88108579610494,2,raw,0,raw,24,10.790796868503094,318.78684870153666
27,240,latent no-align,0.001,168,0.021465830560330124,0.0,0.0,0.0,0.0029647960895783313,0.08045428596614372,0.07315490381526095,0.024782266113020125,2.7134010148680925e-05,0.575,1.0,66.13784430564935,,66.13784430564935,34.70369339208783,,32.88108579610494,2,raw,0,raw,25,10.716727294027805,329.5049702376127
28,240,latent no-align,0.001,168,0.021522289884853222,0.0,0.0,0.0,0.003038987640701678,0.07844768282735631,0.07184597548274767,0.021749168113317518,2.6345677573165933e-05,0.6,1.0,68.79146369903118,,68.79146369903118,34.70369339208783,,32.88108579610494,2,raw,0,raw,26,11.723475407809019,341.22964960336685
29,240,latent no-align,0.001,168,0.02170162812052738,0.0,0.0,0.0,0.003143207196401255,0.07787890679069928,0.07039509447557586,0.020227377602298344,2.6549896791125537e-05,0.625,1.0,63.40799538909206,,63.40799538909206,34.70369339208783,61.47285081061578,32.88108579610494,2,raw,0,raw,27,14.960429836064577,356.19134144484997
30,240,latent no-align,0.001,168,0.021274189015717378,0.0,0.0,0.0,0.0031765396457298528,0.07548390688108546,0.06910753808915615,0.01872699413382049,2.6438966675154268e-05,0.65,1.0,63.06253737209151,,63.06253737209151,34.70369339208783,,32.88108579610494,2,raw,0,raw,28,12.03184013441205,368.2244916856289
31,240,latent no-align,0.001,168,0.021033533089350732,0.0,0.0,0.0,0.0032630300723082784,0.07416564625288759,0.06750672878254027,0.017038704217633323,2.6151772501526422e-05,0.675,1.0,64.75550180812127,,64.75550180812127,34.70369339208783,,32.88108579610494,2,raw,0,raw,29,11.336282044649124,379.5619954317808
32,240,latent no-align,0.001,168,0.021453434512728735,0.0,0.0,0.0,0.0033427186814757683,0.07288617019852002,0.065390516604696,0.016993533221206496,2.6024603736611123e-05,0.7,1.0,65.71558177712036,,65.71558177712036,34.70369339208783,,32.88108579610494,2,raw,0,raw,30,10.393160957843065,389.95634642988443
33,240,latent no-align,0.001,168,0.021350901512916954,0.0,0.0,0.0,0.0034265856264114733,0.07241898872667835,0.06460850756792795,0.016489204983892187,2.6110716427345843e-05,0.725,1.0,63.28082275324778,,63.28082275324778,34.70369339208783,,32.88108579610494,2,raw,0,raw,31,12.028893053531647,401.98642881959677
34,240,latent no-align,0.001,168,0.02065806994990756,0.0,0.0,0.0,0.0035196374297984654,0.07181928901090509,0.06320702697017364,0.015746141656390614,2.6535065238758327e-05,0.75,1.0,63.06582341762196,,63.06582341762196,34.70369339208783,61.1155998099469,32.88108579610494,2,raw,0,raw,32,14.994322422891855,416.98194133862853
35,240,latent no-align,0.001,168,0.020837273310116006,0.0,0.0,0.0,0.0036180276185318475,0.07112466685828708,0.06155193468467111,0.015314034136411334,2.6190019341464948e-05,0.775,1.0,64.28921182654518,,64.28921182654518,34.70369339208783,,32.88108579610494,2,raw,0,raw,33,11.617292981594801,428.6005381345749
36,240,latent no-align,0.001,168,0.02077180378892947,0.0,0.0,0.0,0.0037283407942768896,0.07106796621034543,0.060544740608228106,0.014448191942868843,2.6427757456119816e-05,0.8,1.0,63.70717778836858,,63.70717778836858,34.70369339208783,,32.88108579610494,2,raw,0,raw,34,12.097756039351225,440.69950138777494
37,240,latent no-align,0.001,168,0.02046212725274797,0.0,0.0,0.0,0.0038442748648646686,0.07088908987740676,0.05911192870033639,0.012954411252091328,2.6365565558773508e-05,0.825,1.0,60.87589507664912,,60.87589507664912,34.70369339208783,,32.88108579610494,2,raw,0,raw,35,10.850398890674114,451.55112259089947
38,240,latent no-align,0.001,168,0.020620479370423016,0.0,0.0,0.0,0.003940159776469781,0.0711381383949802,0.05813210852266777,0.012828594888560474,2.6212937070470487e-05,0.85,1.0,62.05652609700567,,62.05652609700567,34.70369339208783,,32.88108579610494,2,raw,0,raw,36,12.226913206279278,463.77942733466625
39,240,latent no-align,0.001,168,0.020246726859893118,0.0,0.0,0.0,0.004130702227398399,0.07228308658869494,0.056904528356556384,0.011490990363416217,2.6119822180026814e-05,0.875,1.0,60.33820469094165,,60.33820469094165,34.70369339208783,58.47501111785486,32.88108579610494,2,raw,0,raw,37,15.049249675124884,478.83006837219
40,240,latent no-align,0.001,168,0.020236642681993544,0.0,0.0,0.0,0.004257705805468417,0.07308906711460579,0.05618816108575889,0.011316960960227464,2.6445896104459755e-05,0.9,1.0,58.045345126248904,,58.045345126248904,34.70369339208783,,32.88108579610494,2,raw,0,raw,38,11.956840813159943,490.7881826646626
41,240,latent no-align,0.001,168,0.02019503440464004,0.0,0.0,0.0,0.004378090521121132,0.07308619083570582,0.0555336203958307,0.010964290089240032,2.6949802466853206e-05,0.925,1.0,60.14217595373403,,60.14217595373403,34.70369339208783,,32.88108579610494,2,raw,0,raw,39,11.678488917648792,502.468049954623
42,240,latent no-align,0.001,168,0.02003356456823115,0.0,0.0,0.0,0.004517838478066204,0.07378070947847196,0.054900101762974544,0.011365207793590213,2.764518388262548e-05,0.95,1.0,60.74865314934021,,60.74865314934021,34.70369339208783,,32.88108579610494,2,raw,0,raw,40,11.591903317719698,514.0612016916275
43,240,latent no-align,0.001,168,0.02045895632666846,0.0,0.0,0.0,0.004583230303112595,0.07271707754227377,0.05521061648392961,0.01202075458353474,2.7957285878766836e-05,0.975,1.0,59.68490338098006,,59.68490338098006,34.70369339208783,,32.88108579610494,2,raw,0,raw,41,11.348530013114214,525.4109649546444
44,240,latent no-align,0.001,168,0.02019986212031827,0.0,0.0,0.0,0.004602302932956566,0.06983027256847847,0.05566584766798076,0.011675207149459138,2.7995340685395475e-05,1.0,1.0,54.90910941663275,,54.90910941663275,34.70369339208783,52.33858919603792,32.88108579610494,2,raw,0,raw,42,13.900893419981003,539.3130673877895
45,240,latent no-align,0.001,168,0.01978667287732519,0.0,0.0,0.0,0.004542666323859954,0.06930602585808152,0.05605953650194265,0.011615948053076863,2.9252223861303284e-05,1.0,1.0,57.08782740625146,,57.08782740625146,34.70369339208783,,32.88108579610494,2,raw,0,raw,43,12.079016223549843,551.3933467306197
46,240,latent no-align,0.001,168,0.019883425579228925,0.0,0.0,0.0,0.004473903249683124,0.06807439051391113,0.05513593902634013,0.01084373965083311,2.9458930763818596e-05,1.0,1.0,57.640014684055345,,57.640014684055345,34.70369339208783,,32.88108579610494,2,raw,0,raw,44,10.939563695341349,562.3341094590724
47,240,latent no-align,0.001,168,0.01967434361687906,0.0,0.0,0.0,0.004444059256153802,0.06772805315752824,0.05477300359468375,0.010487557463680528,3.0471278034296812e-05,1.0,1.0,55.238969813840484,,55.238969813840484,34.70369339208783,,32.88108579610494,2,raw,0,raw,45,9.309842389076948,571.6451612450182
48,240,latent no-align,0.001,168,0.01945947349027154,0.0,0.0,0.0,0.004456527897023729,0.07003136737538236,0.05629769431072332,0.01081215324146407,3.4115528175486055e-05,1.0,1.0,35.7178161560753,,35.7178161560753,34.70369339208783,,32.88108579610494,2,raw,0,raw,46,7.828159522265196,579.4744979813695
49,240,latent no-align,0.001,168,0.01965173363818654,0.0,0.0,0.0,0.004573652537406555,0.07508119262222733,0.05899327097549325,0.010554794773703352,3.571762510459632e-05,1.0,1.0,23.995577068849123,,23.995577068849123,23.995577068849123,23.317617773984935,23.317617773984935,49,raw,1,raw,0,12.810134664177895,592.2858446985483
50,240,latent no-align,0.001,168,0.019536982196205782,0.0,0.0,0.0,0.004564244934867713,0.07565405202053842,0.057627227889107804,0.007398908805390377,2.7793288652555064e-05,1.0,1.0,24.476805551744114,,24.476805551744114,23.995577068849123,,23.317617773984935,49,raw,0,raw,1,9.264370661228895,601.5514612719417
51,240,latent no-align,0.001,168,0.01954489605434771,0.0,0.0,0.0,0.004479979137180462,0.07310638053431398,0.05525857522817595,0.010486302564718894,2.135472046964943e-05,1.0,1.0,25.797597634647296,,25.797597634647296,23.995577068849123,,23.317617773984935,49,raw,0,raw,2,9.354305982589722,610.9069756753743
52,240,latent no-align,0.001,168,0.019030166623581733,0.0,0.0,0.0,0.004423861583096108,0.0708982337798391,0.05214629792386577,0.00998281902866438,2.054231363434242e-05,1.0,1.0,27.98749786678739,,27.98749786678739,23.995577068849123,,23.317617773984935,49,raw,0,raw,3,9.402143109589815,620.3103075437248
53,240,latent no-align,0.001,168,0.019056256211894964,0.0,0.0,0.0,0.004332484974015859,0.06786082955520778,0.0490603812393688,0.01095633557997644,2.0110970906119163e-05,1.0,1.0,29.40945228406359,,29.40945228406359,23.995577068849123,,23.317617773984935,49,raw,0,raw,4,9.399852633476257,629.7113687321544
54,240,latent no-align,0.001,168,0.019042268267921394,0.0,0.0,0.0,0.0042719227106620865,0.06518958928063512,0.04723981426407894,0.011851694396076104,2.133692128479327e-05,1.0,1.0,28.561933037432205,,28.561933037432205,23.995577068849123,29.757247753751315,23.317617773984935,49,raw,0,raw,5,11.555040255188942,641.2676338106394
55,240,latent no-align,0.001,168,0.018656779324547165,0.0,0.0,0.0,0.004205843067861029,0.06353802083148843,0.04513417539142427,0.011939088963637394,2.0719612485836913e-05,1.0,1.0,28.69493360514993,,28.69493360514993,23.995577068849123,,23.317617773984935,49,raw,0,raw,6,7.45624765381217,648.7251499034464
56,240,latent no-align,0.001,168,0.018850442748295053,0.0,0.0,0.0,0.0042096840943919404,0.06297158749241914,0.04380803686078815,0.011067639138283474,2.1567989479297555e-05,1.0,1.0,29.12555039176459,,29.12555039176459,23.995577068849123,,23.317617773984935,49,raw,0,raw,7,8.939050763845444,657.6653916090727
57,240,latent no-align,0.001,168,0.019023092513504838,0.0,0.0,0.0,0.004151839336069922,0.061803524515458515,0.04266014240593428,0.0101957457677816,2.201997337384195e-05,1.0,1.0,30.572844102994633,,30.572844102994633,23.995577068849123,,23.317617773984935,49,raw,0,raw,8,9.177507288753986,666.844085264951
58,240,latent no-align,0.001,168,0.01882235954759554,0.0,0.0,0.0,0.0041117813698725685,0.0608733011897476,0.043479382969616426,0.009469456466225287,2.7217968712041813e-05,1.0,1.0,33.75969366472446,,33.75969366472446,23.995577068849123,,23.317617773984935,49,raw,0,raw,9,8.756990600377321,675.6022569201887
59,240,latent no-align,0.001,168,0.01789231172629765,0.0,0.0,0.0,0.0040472150167694225,0.05881221687775992,0.041589234999957536,0.00857773122455304,2.4501673015904435e-05,1.0,1.0,37.9607665031176,,37.9607665031176,23.995577068849123,38.753150505396,23.317617773984935,49,raw,0,raw,10,11.772927694022655,687.3763871639967
60,240,latent no-align,0.001,168,0.017883532514263476,0.0,0.0,0.0,0.003908880247590354,0.0564786588684434,0.040814520369860385,0.008227148478562455,2.3897907253523866e-05,1.0,1.0,41.29853916107986,,41.29853916107986,23.995577068849123,,23.317617773984935,49,raw,0,raw,11,8.273158252239227,695.6515507660806
61,240,latent no-align,0.001,168,0.017699798979308633,0.0,0.0,0.0,0.003896572352719626,0.056086149177558366,0.040329015835942256,0.007706047240866437,2.4080859432052377e-05,1.0,1.0,41.09930931827628,,41.09930931827628,23.995577068849123,,23.317617773984935,49,raw,0,raw,12,7.8874855004251,703.5402529835701
62,240,latent no-align,0.001,168,0.017991514510608146,0.0,0.0,0.0,0.0038050438937110207,0.05468644476717427,0.039366156372818206,0.007867269109868045,2.2137143841540646e-05,1.0,1.0,39.421825239342745,,39.421825239342745,23.995577068849123,,23.317617773984935,49,raw,0,raw,13,6.302969940006733,709.8446001894772
63,240,latent no-align,0.001,168,0.017475946429407314,0.0,0.0,0.0,0.003735750780573913,0.053530491644605285,0.03901026608599793,0.007640294087607236,2.1954562958810475e-05,1.0,1.0,43.16254630446768,,43.16254630446768,23.995577068849123,,23.317617773984935,49,raw,0,raw,14,7.162539917975664,717.0085427165031
64,240,latent no-align,0.001,168,0.017362691805742327,0.0,0.0,0.0,0.0036911668458266093,0.052823760879359076,0.03818782751581499,0.007997893387385244,2.138469787518088e-05,1.0,1.0,44.53189293659417,,44.53189293659417,23.995577068849123,45.55600831865473,23.317617773984935,49,raw,0,raw,15,9.721912112087011,726.73164723441
65,240,latent no-align,0.001,168,0.017125110940209458,0.0,0.0,0.0,0.00366562466314506,0.05244194011070898,0.03734043777166378,0.008348826695943163,2.0159328106014334e-05,1.0,1.0,45.06038226435781,,45.06038226435781,23.995577068849123,,23.317617773984935,49,raw,0,raw,16,7.212633803486824,733.945536531508
66,240,latent no-align,0.001,168,0.016551412919181444,0.0,0.0,0.0,0.003628016761337806,0.05191065160380233,0.03758442608107414,0.008341862304535295,2.135403436958378e-05,1.0,1.0,45.6951994104835,,45.6951994104835,23.995577068849123,,23.317617773984935,49,raw,0,raw,17,6.396507550030947,740.3432279713452
67,240,latent no-align,0.001,168,0.01683027384292689,0.0,0.0,0.0,0.0036002193865854117,0.05150290826956431,0.03670588690077975,0.008979568612717446,2.0504410161135767e-05,1.0,1.0,45.702963883103685,,45.702963883103685,23.995577068849123,,23.317617773984935,49,raw,0,raw,18,5.459081023931503,745.8035132139921
68,240,latent no-align,0.001,168,0.016208792332604173,0.0,0.0,0.0,0.0036085936714828548,0.05139533623254725,0.03638619639068132,0.009766575933012757,2.0520761289671575e-05,1.0,1.0,44.332534485260126,,44.332534485260126,23.995577068849123,,23.317617773984935,49,raw,0,raw,19,5.785094600170851,751.5898739807308
69,240,latent no-align,0.001,168,0.01638185238421318,0.0,0.0,0.0,0.0035919293406463807,0.05120170114207126,0.03530574385963735,0.010796897138269352,1.9830822485086435e-05,1.0,1.0,44.53042881123561,,44.53042881123561,23.995577068849123,45.71393988213535,23.317617773984935,49,raw,0,raw,20,9.233769416809082,760.8248950764537
70,240,latent no-align,0.001,168,0.015675022205825718,0.0,0.0,0.0,0.0035893877086761805,0.05096790771044436,0.034845539701304266,0.011722630078327797,1.9746524929230092e-05,1.0,1.0,43.41309997179353,,43.41309997179353,23.995577068849123,,23.317617773984935,49,raw,0,raw,21,6.1038129813969135,766.9299978762865
71,240,latent no-align,0.001,168,0.01587282189921964,0.0,0.0,0.0,0.0035898011964967565,0.05084457102098635,0.03402541302854106,0.012813336986471854,1.9297216741030016e-05,1.0,1.0,45.77955586941319,,45.77955586941319,23.995577068849123,,23.317617773984935,49,raw,0,raw,22,6.6794916316866875,773.6106844469905
72,240,latent no-align,0.001,168,0.014971478825568088,0.0,0.0,0.0,0.0035842547021318403,0.050802194735124,0.033586589353425164,0.01421974009523789,1.9273154526629133e-05,1.0,1.0,46.39080073506873,,46.39080073506873,23.995577068849123,,23.317617773984935,49,raw,0,raw,23,6.635265592485666,780.2471934556961
73,240,latent no-align,0.001,168,0.015394438518255595,0.0,0.0,0.0,0.003557422282894896,0.050471667000757794,0.033083640925941016,0.015820111508392506,1.9142813714876995e-05,1.0,1.0,46.59043175852485,,46.59043175852485,23.995577068849123,,23.317617773984935,49,raw,0,raw,24,6.563443001359701,786.8118956498802
74,240,latent no-align,0.001,168,0.015126535136784827,0.0,0.0,0.0,0.0035393856454729324,0.050138633232563734,0.0321182686103774,0.016290313425651265,1.8796295832890748e-05,1.0,1.0,46.702542114614936,,46.702542114614936,23.995577068849123,47.97065662852168,23.317617773984935,49,raw,0,raw,25,9.16079956293106,795.973955694586
75,240,latent no-align,0.001,168,0.014595634376053653,0.0,0.0,0.0,0.0035640689062087665,0.05041581252589822,0.0322922633827797,0.017254866133000524,1.9151018174549488e-05,1.0,1.0,45.96265505315584,,45.96265505315584,23.995577068849123,,23.317617773984935,49,raw,0,raw,26,6.865156568586826,802.8404581807554
76,240,latent no-align,0.001,168,0.014421719636413314,0.0,0.0,0.0,0.0035478675923687184,0.05027111145179896,0.032389588676215636,0.018361098526622214,1.8590348223109947e-05,1.0,1.0,45.56460016780424,,45.56460016780424,23.995577068849123,,23.317617773984935,49,raw,0,raw,27,6.949328064918518,809.7909749336541
77,240,latent no-align,0.001,168,0.01418398542972725,0.0,0.0,0.0,0.0035072152497291212,0.049703122271845736,0.03234379638784698,0.017767005932650397,1.7712035379363877e-05,1.0,1.0,45.59703877276346,,45.59703877276346,23.995577068849123,,23.317617773984935,49,raw,0,raw,28,6.316632002592087,816.1091529466212
78,240,latent no-align,0.001,168,0.014874426387472167,0.0,0.0,0.0,0.003481701849349996,0.049053169276920106,0.03176766694966881,0.01807755950306143,1.7308545395843838e-05,1.0,1.0,45.56835547103955,,45.56835547103955,23.995577068849123,,23.317617773984935,49,raw,0,raw,29,6.919197145849466,823.0296031013131
79,240,latent no-align,0.001,168,0.014445857507997147,0.0,0.0,0.0,0.0034812512486020013,0.049017387664034254,0.03189076687253657,0.01705216178448782,1.7753277082495817e-05,1.0,1.0,46.08268131655604,,46.08268131655604,23.995577068849123,47.28013649988939,23.317617773984935,49,raw,0,raw,30,8.66048802062869,831.6913002058864
